dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling
S05,S05,1213,1213,L1-full,16,680,107,0.015592900017509237,0.0031623000104445964,117673984,0.8775,0.8774999149304965,0.27146683726157683,0.9575777777777776,0.037383177570093455,1.0,0.07207207207207207,103,0.9626168224299065,,,2.242783399997279,0.05,,,5,0,,,,,
S05,S05,1213,1213,L1-top8,16,680,8,0.004522900009760633,0.0004807999939657748,117727232,0.8875,0.8874774173427862,0.23309072778050108,0.9661861111111111,0.5,1.0,0.6666666666666666,4,0.5,,,2.242783399997279,0.05,8.0,,5,0,,,,,
S05,S05,1213,1213,L1-match,16,680,4,0.004978500015567988,0.00041810001130215824,117735424,0.8941666666666667,0.8941607132067846,0.2308423250753487,0.9669111111111112,1.0,1.0,1.0,0,0.0,,,2.242783399997279,0.05,4.0,,5,0,,,,,
S05,S05,1213,1213,SHIL-k8,16,680,8,0.0049152999999932945,0.0005966000026091933,117743616,0.8908333333333334,0.8908241595300717,0.23186348945512592,0.9665166666666667,0.5,1.0,0.6666666666666666,4,0.5,,,5.1864682000014,,8.0,,1,0,,,,,
S05,S05,1213,1213,SC-L1,16,680,4,0.004148200008785352,0.0003037999849766493,235732992,0.8941666666666667,0.8941607132067846,0.2308423250753487,0.9669111111111112,1.0,1.0,1.0,0,0.0,,,49.27406199998222,,4.0,0.9,80,0,4.0,4.0,0.24279804851541797,0.014512094612972709,0.2573101431283907
S05,S05,1213,1213,SC-SHIL,16,680,4,0.004141799989156425,0.00032890000147745013,164487168,0.8941666666666667,0.8941607132067846,0.2308423250753487,0.9669111111111112,1.0,1.0,1.0,0,0.0,,,47.11525089998031,,4.0,0.9,80,0,4.0,4.0,0.24279804851541797,0.014512094612972709,0.2573101431283907
S05,S05,1231,1231,L1-full,16,680,132,0.020987299998523667,0.004366200009826571,120860672,0.88,0.8799346310769196,0.27051360792780627,0.9582138888888888,0.030303030303030304,1.0,0.05882352941176471,128,0.9696969696969697,,,1.49066139999195,0.05,,,5,0,,,,,
S05,S05,1231,1231,L1-top8,16,680,8,0.006058699975255877,0.00041140001849271357,120897536,0.8991666666666667,0.8991357769983724,0.2207053617706372,0.9702222222222222,0.5,1.0,0.6666666666666666,4,0.5,,,1.49066139999195,0.05,8.0,,5,0,,,,,
S05,S05,1231,1231,L1-match,16,680,4,0.004983100021490827,0.000398799980757758,120905728,0.895,0.8949763696831787,0.22073482482964873,0.9704833333333333,1.0,1.0,1.0,0,0.0,,,1.49066139999195,0.05,4.0,,5,0,,,,,
S05,S05,1231,1231,SHIL-k8,16,680,8,0.006581900001037866,0.0007579000084660947,120913920,0.8941666666666667,0.8941277733278405,0.224624625017454,0.9693694444444444,0.5,1.0,0.6666666666666666,4,0.5,,,5.742200799984857,,8.0,,1,0,,,,,
S05,S05,1231,1231,SC-L1,16,680,4,0.005336200003512204,0.0006088000081945211,239919104,0.895,0.8949763696831787,0.22073482482964873,0.9704833333333333,1.0,1.0,1.0,0,0.0,,,44.95274750000681,,4.0,0.9,80,0,4.0,4.0,0.2343973224141538,0.013020615222923488,0.2474179376370773
S05,S05,1231,1231,SC-SHIL,16,680,4,0.00710279998020269,0.0004369000089354813,168701952,0.895,0.8949763696831787,0.22073482482964873,0.9704833333333333,1.0,1.0,1.0,0,0.0,,,78.44582290001563,,4.0,0.9,80,0,4.0,4.0,0.2343973224141538,0.013020615222923488,0.2474179376370773
S05,S05,1249,1249,L1-full,16,680,111,0.027678700018441305,0.005014299997128546,112676864,0.8833333333333333,0.8833125889046942,0.256444084850854,0.9596972222222222,0.036036036036036036,1.0,0.06956521739130435,107,0.963963963963964,,,1.867324999999255,0.05,,,5,0,,,,,
S05,S05,1249,1249,L1-top8,16,680,8,0.008909399999538437,0.0008794000023044646,112709632,0.89,0.8899923605805958,0.23697062018835718,0.9653361111111112,0.5,1.0,0.6666666666666666,4,0.5,,,1.867324999999255,0.05,8.0,,5,0,,,,,
S05,S05,1249,1249,L1-match,16,680,4,0.005069500009994954,0.0006880000000819564,112726016,0.8883333333333333,0.8883283701497844,0.23234952939207296,0.9670527777777778,1.0,1.0,1.0,0,0.0,,,1.867324999999255,0.05,4.0,,5,0,,,,,
S05,S05,1249,1249,SHIL-k8,16,680,8,0.009220400010235608,0.0005566999898292124,112738304,0.8858333333333334,0.8858104161182349,0.23635476818036277,0.9654583333333333,0.5,1.0,0.6666666666666666,4,0.5,,,5.234187399997609,,8.0,,1,0,,,,,
S05,S05,1249,1249,SC-L1,16,680,4,0.004720500000985339,0.0002902999985963106,231763968,0.8883333333333333,0.8883283701497844,0.2323495293920729,0.9670527777777778,1.0,1.0,1.0,0,0.0,,,46.42593620001571,,4.0,0.9,80,0,4.0,4.0,0.2470026579688029,0.013986792414001064,0.26098945038280397
S05,S05,1249,1249,SC-SHIL,16,680,4,0.0057357000187039375,0.0007301999721676111,171835392,0.8883333333333333,0.8883283701497844,0.2323495293920729,0.9670527777777778,1.0,1.0,1.0,0,0.0,,,90.91658530000132,,4.0,0.9,80,0,4.0,4.0,0.2470026579688029,0.013986792414001064,0.26098945038280397
S05,S05,1277,1277,L1-full,16,680,112,0.01722239999799058,0.0034397999988868833,115838976,0.8825,0.88249926562041,0.25796696867590946,0.9613111111111111,0.03571428571428571,1.0,0.0689655172413793,108,0.9642857142857143,,,1.5501440000080038,0.05,,,5,0,,,,,
S05,S05,1277,1277,L1-top8,16,680,8,0.004994799994165078,0.000919899990549311,115884032,0.9041666666666667,0.9041666001156945,0.23006301501925208,0.9678,0.5,1.0,0.6666666666666666,4,0.5,,,1.5501440000080038,0.05,8.0,,5,0,,,,,
S05,S05,1277,1277,L1-match,16,680,4,0.004235999978845939,0.00045759999193251133,115892224,0.9058333333333334,0.9058332679397694,0.22590438260492288,0.9689416666666668,1.0,1.0,1.0,0,0.0,,,1.5501440000080038,0.05,4.0,,5,0,,,,,
S05,S05,1277,1277,SHIL-k8,16,680,8,0.005334300018148497,0.0005267999949865043,115900416,0.9066666666666666,0.9066643332749985,0.22976605598827465,0.9679027777777777,0.5,1.0,0.6666666666666666,4,0.5,,,4.893138099985663,,8.0,,1,0,,,,,
S05,S05,1277,1277,SC-L1,16,680,4,0.004491100000450388,0.0006280999805312604,234909696,0.9058333333333334,0.9058332679397694,0.22590438260492288,0.9689416666666668,1.0,1.0,1.0,0,0.0,,,42.579810900002485,,4.0,0.9,80,0,4.0,4.0,0.23045253774006974,0.013783169855044582,0.24423570759511432
S05,S05,1277,1277,SC-SHIL,16,680,4,0.004204600001685321,0.00041900001815520227,163667968,0.9058333333333334,0.9058332679397694,0.22590438260492288,0.9689416666666668,1.0,1.0,1.0,0,0.0,,,89.72120749999885,,4.0,0.9,80,0,4.0,4.0,0.23045253774006974,0.013783169855044582,0.24423570759511432
S06,S06,1103,1103,L1-full,32,5456,192,0.019070100010139868,0.0023050000017974526,128864256,0.8428571428571429,0.8426946207178334,0.5151665245413742,0.9219642857142857,0.020833333333333332,1.0,0.04081632653061225,188,0.9791666666666666,,,2.5914718999993056,0.05,,,5,0,,,,,
S06,S06,1103,1103,L1-top8,32,5456,8,0.0036582000029738992,0.00027630000840872526,129236992,0.8982142857142857,0.8981594035050777,0.22604037255785034,0.9687755102040816,0.5,1.0,0.6666666666666666,4,0.5,,,2.5914718999993056,0.05,8.0,,5,0,,,,,
S06,S06,1103,1103,L1-match,32,5456,4,0.004774200002430007,0.00030259997583925724,129323008,0.8964285714285715,0.8964166804862803,0.22486094951352306,0.9689158163265307,1.0,1.0,1.0,0,0.0,,,2.5914718999993056,0.05,4.0,,5,0,,,,,
S06,S06,1103,1103,SHIL-k8,32,5456,8,0.003929899976355955,0.00030270000570453703,129327104,0.8946428571428572,0.894615637329795,0.22804962288021494,0.9679719387755102,0.5,1.0,0.6666666666666666,4,0.5,,,2.7300968000199646,,8.0,,1,0,,,,,
S06,S06,1103,1103,SC-L1,32,5456,4,0.004019399988465011,0.000360800011549145,562610176,0.8964285714285715,0.8964166804862803,0.22486094951352306,0.9689158163265307,1.0,1.0,1.0,0,0.0,,,107.59843799998634,,4.0,0.9,80,0,4.0,4.0,0.21419817372187347,0.016529816966272547,0.230727990688146
S06,S06,1103,1103,SC-SHIL,32,5456,4,0.0032780999899841845,0.0002722000062931329,297488384,0.8964285714285715,0.8964166804862803,0.22486094951352306,0.9689158163265307,1.0,1.0,1.0,0,0.0,,,131.6292708000401,,4.0,0.9,80,0,4.0,4.0,0.21419817372187347,0.016529816966272547,0.230727990688146
S06,S06,1129,1129,L1-full,32,5456,193,0.02470579999499023,0.005293599999276921,132616192,0.8535714285714285,0.8535714285714285,0.42561742218771986,0.939451530612245,0.02072538860103627,1.0,0.04060913705583756,189,0.9792746113989638,,,3.1541295999777503,0.05,,,5,0,,,,,
S06,S06,1129,1129,L1-top8,32,5456,8,0.007076399982906878,0.000915899989195168,133033984,0.8892857142857142,0.8892800653094546,0.22408170605290897,0.9677933673469388,0.5,1.0,0.6666666666666666,4,0.5,,,3.1541295999777503,0.05,8.0,,5,0,,,,,
S06,S06,1129,1129,L1-match,32,5456,4,0.010532100015552714,0.0005369999853428453,133038080,0.9035714285714286,0.903570198599472,0.21555606465177388,0.9705739795918368,1.0,1.0,1.0,0,0.0,,,3.1541295999777503,0.05,4.0,,5,0,,,,,
S06,S06,1129,1129,SHIL-k8,32,5456,8,0.009137599990935996,0.0011504999711178243,133103616,0.9053571428571429,0.9053568410613555,0.21600171878932872,0.970688775510204,0.5,1.0,0.6666666666666666,4,0.5,,,3.719355299981544,,8.0,,1,0,,,,,
S06,S06,1129,1129,SC-L1,32,5456,4,0.004134200018597767,0.0003890999942086637,566423552,0.9035714285714286,0.903570198599472,0.21555606465177388,0.9705739795918368,1.0,1.0,1.0,0,0.0,,,111.3331095999747,,4.0,0.9,80,0,4.0,4.0,0.20515591207121794,0.01719128914660339,0.22234720121782134
S06,S06,1129,1129,SC-SHIL,32,5456,4,0.004990299989003688,0.0003378000110387802,316239872,0.9035714285714286,0.903570198599472,0.21555606465177388,0.9705739795918368,1.0,1.0,1.0,0,0.0,,,117.73470760000055,,4.0,0.9,80,0,4.0,4.0,0.20515591207121794,0.01719128914660339,0.22234720121782134
S06,S06,1151,1151,L1-full,32,5456,187,0.021542900009080768,0.0020197999838273972,136134656,0.8410714285714286,0.840985735297402,0.4793208058128085,0.9260841836734693,0.0213903743315508,1.0,0.0418848167539267,183,0.9786096256684492,,,2.8330463000165764,0.05,,,5,0,,,,,
S06,S06,1151,1151,L1-top8,32,5456,8,0.00489959999686107,0.0005684999923687428,136548352,0.8946428571428572,0.8946425211815088,0.21755180120478004,0.9704081632653061,0.5,1.0,0.6666666666666666,4,0.5,,,2.8330463000165764,0.05,8.0,,5,0,,,,,
S06,S06,1151,1151,L1-match,32,5456,4,0.004672299983212724,0.000294400000711903,136622080,0.9,0.8999948976988621,0.21205392326008687,0.9724617346938775,1.0,1.0,1.0,0,0.0,,,2.8330463000165764,0.05,4.0,,5,0,,,,,
S06,S06,1151,1151,SHIL-k8,32,5456,8,0.005624900019029155,0.00033320000511594117,136650752,0.8982142857142857,0.8982061707725425,0.2145076575593856,0.9715943877551021,0.5,1.0,0.6666666666666666,4,0.5,,,3.270120200002566,,8.0,,1,0,,,,,
S06,S06,1151,1151,SC-L1,32,5456,4,0.005139999993843958,0.0006357000092975795,569901056,0.9,0.8999948976988621,0.21205392326008687,0.9724617346938775,1.0,1.0,1.0,0,0.0,,,109.40893500001403,,4.0,0.9,80,0,4.0,4.0,0.23064214347219328,0.01846340680730914,0.24910555027950243
S06,S06,1151,1151,SC-SHIL,32,5456,4,0.005355600005714223,0.0005347999976947904,320045056,0.9,0.8999948976988621,0.21205392326008687,0.9724617346938775,1.0,1.0,1.0,0,0.0,,,125.48860869999044,,4.0,0.9,80,0,4.0,4.0,0.23064214347219328,0.01846340680730914,0.24910555027950243
S06,S06,1171,1171,L1-full,32,5456,199,0.016793300019344315,0.0019033999997191131,154398720,0.8267857142857142,0.826740963067629,0.5481206924440745,0.9134183673469388,0.020100502512562814,1.0,0.03940886699507389,195,0.9798994974874372,,,3.098546199995326,0.05,,,5,0,,,,,
S06,S06,1171,1171,L1-top8,32,5456,8,0.0044812999840360135,0.00028700000257231295,154771456,0.8839285714285714,0.8839193175476361,0.2429068954413095,0.962295918367347,0.5,1.0,0.6666666666666666,4,0.5,,,3.098546199995326,0.05,8.0,,5,0,,,,,
S06,S06,1171,1171,L1-match,32,5456,4,0.003349999984493479,0.00025820001610554755,154845184,0.9053571428571429,0.9053544266257642,0.2314248635890972,0.9667857142857141,1.0,1.0,1.0,0,0.0,,,3.098546199995326,0.05,4.0,,5,0,,,,,
S06,S06,1171,1171,SHIL-k8,32,5456,8,0.00465370001620613,0.00027150000096298754,154857472,0.9017857142857143,0.9017854011014066,0.2305754638136047,0.9673341836734692,0.5,1.0,0.6666666666666666,4,0.5,,,3.136885199986864,,8.0,,1,0,,,,,
S06,S06,1171,1171,SC-L1,32,5456,4,0.003891799977282062,0.0002747999969869852,588660736,0.9053571428571429,0.9053544266257642,0.23142486358909714,0.9667857142857141,1.0,1.0,1.0,0,0.0,,,111.06967090000398,,4.0,0.9,80,0,4.0,4.0,0.2694130881089244,0.023268418454927775,0.29268150656385217
S06,S06,1171,1171,SC-SHIL,32,5456,4,0.0042987000197172165,0.00037140000495128334,323846144,0.9053571428571429,0.9053544266257642,0.23142486358909714,0.9667857142857141,1.0,1.0,1.0,0,0.0,,,127.10047030000715,,4.0,0.9,80,0,4.0,4.0,0.2694130881089244,0.023268418454927775,0.29268150656385217
S06,S06,1181,1181,L1-full,32,5456,187,0.03390320000471547,0.0032378999749198556,172941312,0.8303571428571429,0.830291662280408,0.47140467480794196,0.9279081632653061,0.0213903743315508,1.0,0.0418848167539267,183,0.9786096256684492,,,2.199633600015659,0.05,,,5,0,,,,,
S06,S06,1181,1181,L1-top8,32,5456,8,0.004895799967925996,0.00043840002035722136,173297664,0.8803571428571428,0.880353709130683,0.23519105709326596,0.9652295918367347,0.5,1.0,0.6666666666666666,4,0.5,,,2.199633600015659,0.05,8.0,,5,0,,,,,
S06,S06,1181,1181,L1-match,32,5456,4,0.004233199986629188,0.0002654999843798578,173375488,0.8839285714285714,0.8839282013016623,0.23186407767041664,0.9661352040816327,1.0,1.0,1.0,0,0.0,,,2.199633600015659,0.05,4.0,,5,0,,,,,
S06,S06,1181,1181,SHIL-k8,32,5456,8,0.006236699991859496,0.000424400030169636,173379584,0.8732142857142857,0.8732138814218158,0.2376901131166042,0.9644260204081632,0.5,1.0,0.6666666666666666,4,0.5,,,2.5041860999772325,,8.0,,1,0,,,,,
S06,S06,1181,1181,SC-L1,32,5456,4,0.0053990000160411,0.00044899998465552926,606695424,0.8839285714285714,0.8839282013016623,0.23186407767041664,0.9661352040816327,1.0,1.0,1.0,0,0.0,,,107.0523794000037,,4.0,0.9,80,0,4.0,4.0,0.22127031335635722,0.019224749937035185,0.2404950632933924
S06,S06,1181,1181,SC-SHIL,32,5456,4,0.005072700034361333,0.0006406999891623855,341934080,0.8839285714285714,0.8839282013016623,0.23186407767041664,0.9661352040816327,1.0,1.0,1.0,0,0.0,,,123.06520540002384,,4.0,0.9,80,0,4.0,4.0,0.22127031335635722,0.019224749937035185,0.2404950632933924
S06,S06,1201,1201,L1-full,32,5456,189,0.017443699995055795,0.001724999980069697,180461568,0.8339285714285715,0.833915331260464,0.5302059946996112,0.9224234693877552,0.021164021164021163,1.0,0.04145077720207253,185,0.9788359788359788,,,3.286451500025578,0.05,,,5,0,,,,,
S06,S06,1201,1201,L1-top8,32,5456,8,0.0039694999577477574,0.0003153000143356621,180887552,0.8928571428571429,0.8928352725045927,0.22966392875217032,0.9667602040816325,0.5,1.0,0.6666666666666666,4,0.5,,,3.286451500025578,0.05,8.0,,5,0,,,,,
S06,S06,1201,1201,L1-match,32,5456,4,0.0032594000222161412,0.00025700003607198596,180891648,0.8928571428571429,0.8928352725045927,0.2241927384542397,0.969030612244898,1.0,1.0,1.0,0,0.0,,,3.286451500025578,0.05,4.0,,5,0,,,,,
S06,S06,1201,1201,SHIL-k8,32,5456,8,0.003566900035366416,0.00028469995595514774,180961280,0.8821428571428571,0.8821052631578947,0.22565608265413903,0.9684438775510203,0.5,1.0,0.6666666666666666,4,0.5,,,2.893368699995335,,8.0,,1,0,,,,,
S06,S06,1201,1201,SC-L1,32,5456,4,0.003067400015424937,0.00022899999748915434,614248448,0.8928571428571429,0.8928352725045927,0.2241927384542397,0.969030612244898,1.0,1.0,1.0,0,0.0,,,114.72315550001804,,4.0,0.9,80,0,4.0,4.0,0.23544189933899032,0.01995754078503439,0.2553994401240247
S06,S06,1201,1201,SC-SHIL,32,5456,4,0.003378199995495379,0.00024049996864050627,349380608,0.8928571428571429,0.8928352725045927,0.2241927384542397,0.969030612244898,1.0,1.0,1.0,0,0.0,,,107.57602169999154,,4.0,0.9,80,0,4.0,4.0,0.23544189933899032,0.01995754078503439,0.2553994401240247
S06,S06,1213,1213,L1-full,32,5456,216,0.03034190001199022,0.0036856000078842044,193499136,0.8410714285714286,0.8410587578729172,0.5036559448887997,0.9250255102040817,0.018518518518518517,1.0,0.03636363636363636,212,0.9814814814814815,,,3.02515509998193,0.05,,,5,0,,,,,
S06,S06,1213,1213,L1-top8,32,5456,8,0.004819000023417175,0.00042150000808760524,193892352,0.8946428571428572,0.8946398334135865,0.21974759629875232,0.9701913265306122,0.5,1.0,0.6666666666666666,4,0.5,,,3.02515509998193,0.05,8.0,,5,0,,,,,
S06,S06,1213,1213,L1-match,32,5456,4,0.004604300018399954,0.00032510003075003624,193957888,0.8910714285714286,0.8910544058223383,0.2148577184246257,0.9718877551020407,1.0,1.0,1.0,0,0.0,,,3.02515509998193,0.05,4.0,,5,0,,,,,
S06,S06,1213,1213,SHIL-k8,32,5456,8,0.005789599963463843,0.0006408999906852841,193957888,0.8875,0.8874996412616112,0.21980697740743188,0.9702806122448979,0.5,1.0,0.6666666666666666,4,0.5,,,3.361864299979061,,8.0,,1,0,,,,,
S06,S06,1213,1213,SC-L1,32,5456,4,0.004994900024030358,0.000387699983548373,627261440,0.8910714285714286,0.8910544058223383,0.2148577184246257,0.9718877551020407,1.0,1.0,1.0,0,0.0,,,114.19061340001645,,4.0,0.9,80,0,4.0,4.0,0.31581581177038953,0.027030042019933625,0.3428458537903232
S06,S06,1213,1213,SC-SHIL,32,5456,4,0.003977300017140806,0.0003102999762631953,367919104,0.8910714285714286,0.8910544058223383,0.2148577184246257,0.9718877551020407,1.0,1.0,1.0,0,0.0,,,115.59605710004689,,4.0,0.9,80,0,4.0,4.0,0.31581581177038953,0.027030042019933625,0.3428458537903232
S06,S06,1231,1231,L1-full,32,5456,212,0.016880800016224384,0.002355300006456673,198696960,0.8196428571428571,0.819637680928343,0.5931902440524258,0.9110459183673469,0.018867924528301886,1.0,0.037037037037037035,208,0.9811320754716981,,,4.347853199986275,0.05,,,5,0,,,,,
S06,S06,1231,1231,L1-top8,32,5456,8,0.004431099980138242,0.0003032999811694026,199061504,0.8678571428571429,0.8678504005306393,0.2981935492570728,0.9473086734693877,0.5,1.0,0.6666666666666666,4,0.5,,,4.347853199986275,0.05,8.0,,5,0,,,,,
S06,S06,1231,1231,L1-match,32,5456,4,0.00452630000654608,0.0003473000251688063,199155712,0.8785714285714286,0.878565232920047,0.2598004574692016,0.9578954081632652,1.0,1.0,1.0,0,0.0,,,4.347853199986275,0.05,4.0,,5,0,,,,,
S06,S06,1231,1231,SHIL-k8,32,5456,8,0.004354499978944659,0.0002954999799840152,199172096,0.8732142857142857,0.8732138814218158,0.26219960561743627,0.9579336734693877,0.5,1.0,0.6666666666666666,4,0.5,,,2.8771695000468753,,8.0,,1,0,,,,,
S06,S06,1231,1231,SC-L1,32,5456,4,0.0036515999818220735,0.000291600008495152,645701632,0.8785714285714286,0.878565232920047,0.25980045746920155,0.9578954081632652,1.0,1.0,1.0,0,0.0,,,102.68427059997339,,4.0,0.9,80,0,4.0,4.0,0.21625070100749047,0.018078868481225852,0.23432956948871633
S06,S06,1231,1231,SC-SHIL,32,5456,4,0.004225800046697259,0.00027269998099654913,380936192,0.8785714285714286,0.878565232920047,0.25980045746920155,0.9578954081632652,1.0,1.0,1.0,0,0.0,,,110.88806770002702,,4.0,0.9,80,0,4.0,4.0,0.21625070100749047,0.018078868481225852,0.23432956948871633
S06,S06,1249,1249,L1-full,32,5456,193,0.02038240002002567,0.004107399960048497,217206784,0.8732142857142857,0.8732138814218158,0.398313131915813,0.9450255102040818,0.02072538860103627,1.0,0.04060913705583756,189,0.9792746113989638,,,3.261309200024698,0.05,,,5,0,,,,,
S06,S06,1249,1249,L1-top8,32,5456,8,0.00484769995091483,0.0006012000376358628,217563136,0.8910714285714286,0.8910627441600893,0.2293376213610846,0.9669770408163265,0.5,1.0,0.6666666666666666,4,0.5,,,3.261309200024698,0.05,8.0,,5,0,,,,,
S06,S06,1249,1249,L1-match,32,5456,4,0.003706500050611794,0.0002762000076472759,217636864,0.8946428571428572,0.8946398334135865,0.2299429678434487,0.9669642857142857,1.0,1.0,1.0,0,0.0,,,3.261309200024698,0.05,4.0,,5,0,,,,,
S06,S06,1249,1249,SHIL-k8,32,5456,8,0.004829199984669685,0.00047150003956630826,217640960,0.8946428571428572,0.8946344574663159,0.23132206022571858,0.9667091836734694,0.5,1.0,0.6666666666666666,4,0.5,,,3.406001700030174,,8.0,,1,0,,,,,
S06,S06,1249,1249,SC-L1,32,5456,4,0.0037370999925769866,0.00029449997236952186,650997760,0.8946428571428572,0.8946398334135865,0.2299429678434487,0.9669642857142857,1.0,1.0,1.0,0,0.0,,,105.8949364,,4.0,0.9,80,0,4.0,4.0,0.24103357396363906,0.01833371687122695,0.259367290834866
S06,S06,1249,1249,SC-SHIL,32,5456,4,0.004220700007863343,0.00042180001037195325,386170880,0.8946428571428572,0.8946398334135865,0.2299429678434487,0.9669642857142857,1.0,1.0,1.0,0,0.0,,,121.59581949992571,,4.0,0.9,80,0,4.0,4.0,0.24103357396363906,0.01833371687122695,0.259367290834866
S06,S06,1277,1277,L1-full,32,5456,172,0.022178699960932136,0.0018501000013202429,222994432,0.8678571428571429,0.8678571428571429,0.39832300061259746,0.9446173469387755,0.023255813953488372,1.0,0.04545454545454545,168,0.9767441860465116,,,3.745381799992174,0.05,,,5,0,,,,,
S06,S06,1277,1277,L1-top8,32,5456,8,0.0037038999726064503,0.00037050002720206976,223338496,0.8857142857142857,0.8857084545129854,0.2348455924020437,0.9655229591836735,0.5,1.0,0.6666666666666666,4,0.5,,,3.745381799992174,0.05,8.0,,5,0,,,,,
S06,S06,1277,1277,L1-match,32,5456,4,0.004244500014465302,0.00021919998107478023,223412224,0.8946428571428572,0.8946425211815088,0.21981394292867124,0.969719387755102,1.0,1.0,1.0,0,0.0,,,3.745381799992174,0.05,4.0,,5,0,,,,,
S06,S06,1277,1277,SHIL-k8,32,5456,8,0.003131899982690811,0.0002494999789632857,223420416,0.8946428571428572,0.8946344574663159,0.2184932429689956,0.9699744897959184,0.5,1.0,0.6666666666666666,4,0.5,,,3.128414100036025,,8.0,,1,0,,,,,
